object_id,R.A.,Dec.,specz,zcmodel_mag,tract,patch,layer,num_class,galaxy_type,interaction,ring,fan,tailm,distortion,label1
42076407324496580,145.59893853,0.84383774,0.1974915,16.8623,9567,205,wide,68,0.42126,1.0,0.04878,0.146341,0.317073,0.487805,2
41236358966047575,222.63989954,-1.48557009,0.04279385,14.6946,9376,200,wide,64,0.92149,0.98589,0.0,0.070423,0.450704,0.478873,2
37484700738017368,34.7900661,-5.42021576,0.09870097,16.9196,8523,103,wide,153,0.34297,1.0,0.009804,0.058824,0.691176,0.240196,3
42265652173505075,209.0190397,0.64062194,0.1955563,16.5268,9610,303,wide,64,0.55281,1.0,0.023256,0.081395,0.616279,0.27907,3
40999568829076629,141.63204623,-0.81135972,0.1032152,16.9798,9322,704,wide,92,0.93262,0.99322,0.0,0.0,0.686275,0.313726,3
42072687882827528,143.07265261,0.63743516,0.1490449,16.1711,9566,703,wide,77,0.16074,0.79773,0.311475,0.245902,0.163934,0.278689,0
41205877583147745,211.82901086,-0.15727666,0.08298949,16.4271,9369,407,wide,80,0.91758,0.81302,0.0,0.043478,0.463768,0.492754,2
69560083440227108,214.85587724,42.87372537,0.1767541,16.767,15816,407,wide,127,0.94879,1.0,0.02381,0.02381,0.494048,0.458333,3
42670830798263292,344.54335003,0.85767411,0.0978261,16.7701,9702,705,wide,57,1.0,0.84172,0.021277,0.0,0.680851,0.297872,3
70361056186225616,220.78389498,43.48030144,0.1051065,16.347,15998,802,wide,329,0.2632,0.90242,0.04611,0.184438,0.299712,0.469741,2
70403937139722544,243.04634434,43.58125269,0.1389945,16.8908,16008,2,wide,74,1.0,0.91674,0.028571,0.042857,0.371429,0.557143,2
42261241242089082,207.62342467,0.07688109,0.08296723,16.1611,9609,300,wide,71,0.3961,0.82146,0.814815,0.12963,0.018519,0.037037,0
42630544005039645,332.16291546,0.26695412,0.1107828,16.6643,9693,201,wide,56,0.97451,0.80645,0.068182,0.022727,0.681818,0.227273,3
40168080340448382,221.54998619,-1.51822983,0.1314196,16.1014,9133,508,wide,58,0.9916,1.0,0.051948,0.064935,0.38961,0.493506,2
43721813590565683,340.30034867,1.77018028,0.07046732,16.014,9941,602,wide,48,0.0,0.90442,0.037736,0.245283,0.226415,0.490566,2
41034207740325115,154.27575946,-0.50347412,0.1811558,16.8692,9330,305,wide,64,0.64412,0.85773,0.020408,0.163265,0.285714,0.530612,2
42199668590931839,186.91826859,0.06917764,0.1167559,16.7174,9595,300,wide,120,0.57441,0.99678,0.020408,0.108844,0.544218,0.326531,3
42288179276978051,215.80788601,0.04443565,0.05506184,16.4547,9615,700,wide,56,0.96947,0.92991,0.0,0.0,0.57377,0.42623,3
41108832797103385,179.61472762,-0.66007197,0.124821,16.5845,9347,204,wide,92,1.0,0.88099,0.0,0.013158,0.342105,0.644737,2
44777495077090620,337.06775439,3.9954164,0.140731,16.3638,10181,705,wide,62,0.0,0.85526,0.04,0.22,0.18,0.56,2
69612580825503143,239.1687775,42.83016355,0.1861652,16.3998,15828,206,wide,111,0.07546,0.86494,0.020408,0.255102,0.316327,0.408163,2
42265368705658736,209.42732138,0.19863318,0.1657251,16.9555,9610,101,wide,65,1.0,0.91929,0.0,0.018519,0.351852,0.62963,2
41122589577341855,183.30990712,-0.16971387,0.1249042,16.8153,9350,607,wide,94,0.89476,0.89591,0.025316,0.037975,0.531646,0.405063,3
40668882117084057,31.68785918,-1.17567183,0.193693,16.9661,9247,102,wide,164,1.0,0.86097,0.034188,0.051282,0.333333,0.581197,2
41214802525193687,214.71387899,-0.561929,0.1387945,16.7729,9371,505,wide,65,0.01808,0.86997,0.0,0.021739,0.673913,0.304348,3
45828503639183979,332.81015135,5.87570891,0.1961319,16.4659,10420,608,wide,66,0.12641,0.79748,0.130435,0.543478,0.173913,0.152174,1
41228271542624308,218.72345369,-0.63759542,0.137272,16.8022,9374,705,wide,53,0.90681,0.89368,0.022727,0.090909,0.272727,0.613636,2
41021022190714816,149.88144906,-0.25652082,0.0464684,15.0228,9327,307,wide,83,0.37649,0.82172,0.662162,0.135135,0.054054,0.148649,0
70408764682962512,244.22135019,44.31924814,0.1315802,16.711,16009,306,wide,70,0.91599,1.0,0.045455,0.022727,0.556818,0.375,3
42182235318678811,180.82349399,0.8992495,0.07829393,16.4815,9591,405,wide,94,0.92956,0.99023,0.0,0.010309,0.814433,0.175258,3
41104692448619484,177.68741278,-1.47292943,0.166229,16.9801,9346,400,wide,99,0.95722,0.91969,0.0,0.012048,0.614458,0.373494,3
42639481831970756,334.93672389,0.30580491,0.09730886,16.7903,9695,302,wide,64,0.63659,0.96738,0.051948,0.155844,0.337662,0.454545,2
42054700559792661,137.710755,1.38208308,0.156887,16.9566,9562,407,wide,74,0.82638,0.9121,0.015625,0.015625,0.625,0.34375,3
41654869169298712,2.32817716,0.32903739,0.06252842,16.3034,9471,702,wide,57,0.97934,0.81003,0.0,0.0,0.395833,0.604167,2
42181810116918913,181.28913974,0.31483804,0.163627,16.9079,9591,102,wide,88,0.74348,0.94214,0.055556,0.088889,0.377778,0.477778,2
42283106920594659,215.24283987,0.49759282,0.15192,16.2953,9614,203,wide,65,0.16527,1.0,0.033708,0.280899,0.505618,0.179775,3
41614612440831867,350.04943682,-0.64649382,0.1908135,16.8829,9462,205,wide,69,0.0126,0.8338,0.075472,0.339623,0.283019,0.301887,1
69626049842942522,244.69720642,42.8539654,0.05879872,16.6568,15831,406,wide,109,0.32366,0.87785,0.795699,0.129032,0.021505,0.053763,0
42282965186685360,215.30399496,0.42782292,0.084976,16.8189,9614,102,wide,64,1.0,0.82359,0.0,0.0,0.684211,0.315789,3
70422504283332157,249.38912213,44.02189581,0.117428,16.8215,16012,705,wide,160,0.00652,0.81036,0.02439,0.536585,0.105691,0.333333,1
41584521899967795,338.75765676,-0.16666897,0.08408061,16.9571,9455,707,wide,63,0.87461,0.90478,0.0,0.016949,0.440678,0.542373,2
42648831975788207,337.25756427,0.63745327,0.08371176,16.5356,9697,703,wide,48,0.88659,0.9028,0.023256,0.046512,0.325581,0.604651,2
41122434958523978,183.48687275,-0.86559784,0.080891,15.503,9350,503,wide,99,0.98186,0.8561,0.012821,0.012821,0.230769,0.74359,2
41592909971086212,342.26734372,-0.04541321,0.08359233,16.6202,9457,408,wide,70,0.6645,0.84558,0.684211,0.157895,0.087719,0.070175,0
69599807592748869,232.48595266,43.09080323,0.151306,16.1467,15825,508,wide,88,0.98886,0.87514,0.030769,0.030769,0.8,0.138462,3
43162565898960522,152.33859871,1.55960991,0.1437417,16.7916,9814,100,wide,84,0.33204,1.0,0.0,0.047059,0.776471,0.176471,3
41136045709879685,187.40808672,-0.66671582,0.1441123,16.9291,9353,804,wide,107,0.30879,0.94052,0.948718,0.038462,0.0,0.012821,0
42195979214027046,184.52804097,1.00533194,0.1250014,16.7651,9594,805,wide,91,0.99707,0.88528,0.037037,0.037037,0.654321,0.271605,3
40669844189763936,30.4308082,-1.06981456,0.04307161,13.6684,9247,802,wide,180,0.18824,0.8207,0.790541,0.094595,0.027027,0.087838,0
69621643206492655,242.5749633,42.46953136,0.166668,16.921,15830,404,wide,81,0.16394,0.98221,0.120482,0.072289,0.506024,0.301205,3
41122314699438479,183.73805729,-0.09440447,0.1155523,16.7885,9350,407,wide,93,0.95154,0.80761,0.350649,0.12987,0.246753,0.272727,0
41240787077326028,224.13554605,-0.18756496,0.1336174,16.1487,9377,207,wide,75,0.59046,0.99571,0.014286,0.085714,0.371429,0.528571,2
69586875446227502,226.02039726,42.59639032,0.1170557,16.5475,15822,705,wide,93,0.90377,0.8381,0.012987,0.064935,0.298701,0.623377,2
